Country Name,Country Code,Year,Suicide Rate,Unemployment Rate,Literacy Rate
Kyrgyzstan,KGZ,1985,15.181405,6.654,93.0
Kyrgyzstan,KGZ,1986,11.66019,6.654,93.0
Kyrgyzstan,KGZ,1987,14.29389,6.654,93.0
Kyrgyzstan,KGZ,1988,14.288528,6.654,93.0
Kyrgyzstan,KGZ,1989,15.268218,6.654,93.0
Kyrgyzstan,KGZ,1990,16.080528,6.654,93.0
Kyrgyzstan,KGZ,1991,15.397338,6.654,93.0
Kyrgyzstan,KGZ,1992,13.759947,6.654,93.0
Kyrgyzstan,KGZ,1993,16.371202,6.654,93.0
Kyrgyzstan,KGZ,1994,16.652845,6.654,93.0
Kyrgyzstan,KGZ,1995,17.218657,6.654,93.0
Kyrgyzstan,KGZ,1996,13.62419,6.654,93.0
Kyrgyzstan,KGZ,1997,13.468264,6.654,93.0
Kyrgyzstan,KGZ,1998,12.884581,6.654,93.0
Kyrgyzstan,KGZ,1999,13.914059,6.654,93.0
Kyrgyzstan,KGZ,2000,12.631568,6.654,93.0
Kyrgyzstan,KGZ,2001,13.027952,6.654,93.0
Kyrgyzstan,KGZ,2002,13.262971,6.654,93.0
Kyrgyzstan,KGZ,2003,10.982246,6.654,93.0
Kyrgyzstan,KGZ,2004,9.7830305,6.654,93.0
Kyrgyzstan,KGZ,2005,9.875281,6.654,93.0
Kyrgyzstan,KGZ,2006,9.358431,6.654,93.0
Kyrgyzstan,KGZ,2007,9.729257,6.654,93.0
Kyrgyzstan,KGZ,2008,9.567015,6.654,93.0
Kyrgyzstan,KGZ,2009,8.761471,6.654,93.0
Kyrgyzstan,KGZ,2010,9.734716,6.654,93.0
Kyrgyzstan,KGZ,2011,9.061395,6.654,93.0
Kyrgyzstan,KGZ,2012,10.141595,6.654,93.0
Kyrgyzstan,KGZ,2013,8.295397,6.654,93.0
Kyrgyzstan,KGZ,2014,8.421578,6.654,93.0
Kyrgyzstan,KGZ,2015,7.5522647,6.654,93.0
Kyrgyzstan,KGZ,2016,7.361229,6.654,93.0
Kyrgyzstan,KGZ,2017,6.8126516,6.654,93.0
Kyrgyzstan,KGZ,2018,6.658185,6.654,93.0
Kyrgyzstan,KGZ,2019,6.607833,6.654,93.0
Kyrgyzstan,KGZ,2020,5.0690174,6.654,93.0
Kyrgyzstan,KGZ,2021,6.2258925,6.654,93.0
Kyrgyzstan,KGZ,2022,5.2501483,6.654,93.0
Kyrgyzstan,KGZ,2023,5.540079,6.654,93.0
Latvia,LVA,1980,29.739462,11.4925,100.0
Latvia,LVA,1981,30.217411,11.4925,100.0
Latvia,LVA,1982,30.77425,11.4925,100.0
Latvia,LVA,1983,29.75416,11.4925,100.0
Latvia,LVA,1984,30.199562,11.4925,100.0
Latvia,LVA,1985,26.267181,11.4925,100.0
Latvia,LVA,1986,22.452442,11.4925,100.0
Latvia,LVA,1987,20.570126,11.4925,100.0
Latvia,LVA,1988,20.636232,11.4925,100.0
Latvia,LVA,1989,22.742455,11.4925,100.0
Latvia,LVA,1990,23.406584,11.277000000000001,100.0
Latvia,LVA,1991,25.418694,2.7,100.0
Latvia,LVA,1992,31.311462,6.6,100.0
Latvia,LVA,1993,37.873985,16.7,100.0
Latvia,LVA,1994,36.34945,18.7,100.0
Latvia,LVA,1995,36.200455,19.0,100.0
Latvia,LVA,1996,32.74305,20.7,100.0
Latvia,LVA,1997,31.485815,17.569,100.0
Latvia,LVA,1998,30.437204,14.454,100.0
Latvia,LVA,1999,26.931507,13.79,100.0
Latvia,LVA,2000,27.736464,14.211,100.0
Latvia,LVA,2001,25.831787,13.821,100.0
Latvia,LVA,2002,24.892889,13.829,100.0
Latvia,LVA,2003,22.264462,12.061,100.0
Latvia,LVA,2004,20.519384,11.708,100.0
Latvia,LVA,2005,21.017605,10.033,100.0
Latvia,LVA,2006,18.013222,7.03,100.0
Latvia,LVA,2007,16.834032,6.052,100.0
Latvia,LVA,2008,19.815664,7.739,100.0
Latvia,LVA,2009,19.755121,17.515,100.0
Latvia,LVA,2010,17.226753,19.482,100.0
Latvia,LVA,2011,17.094927,16.206,100.0
Latvia,LVA,2012,17.80312,15.047,100.0
Latvia,LVA,2013,15.441976,11.867,100.0
Latvia,LVA,2014,15.963995,10.846,100.0
Latvia,LVA,2015,15.504994,9.873,100.0
Latvia,LVA,2016,15.075064,9.643,100.0
Latvia,LVA,2017,14.375752,8.715,100.0
Latvia,LVA,2018,12.135969,7.412,100.0
Latvia,LVA,2019,12.370841,6.312,100.0
Latvia,LVA,2020,12.521531,8.098,100.0
Latvia,LVA,2021,10.462226,7.513,99.8899993896484
Latvia,LVA,2022,9.308437,6.815,100.0
Latvia,LVA,2023,10.421383,6.465,100.0
Lebanon,LBN,2019,0.43196148,11.301,91.0
Lebanon,LBN,2020,0.40312913,13.284,91.0
Lebanon,LBN,2021,0.37266317,12.669,91.0
Lebanon,LBN,2023,0.27717775,11.543,91.0
Lithuania,LTU,1981,32.501797,10.6945,100.0
Lithuania,LTU,1982,32.52202,10.6945,100.0
Lithuania,LTU,1985,32.56615,10.6945,100.0
Lithuania,LTU,1986,24.036076,10.6945,100.0
Lithuania,LTU,1987,27.304384,10.6945,100.0
Lithuania,LTU,1988,24.987644,10.6945,100.0
Lithuania,LTU,1989,25.636253,10.6945,100.0
Lithuania,LTU,1990,24.347643,10.690999999999999,100.0
Lithuania,LTU,1991,28.98558,1.1,100.0
Lithuania,LTU,1992,32.570095,1.2,100.0
Lithuania,LTU,1993,39.571564,13.8,100.0
Lithuania,LTU,1994,43.635494,13.8,100.0
Lithuania,LTU,1995,43.220444,17.54,100.0
Lithuania,LTU,1996,44.32597,16.4,100.0
Lithuania,LTU,1997,42.48084,14.13,100.0
Lithuania,LTU,1998,39.951057,13.711,100.0
Lithuania,LTU,1999,40.459263,13.388,100.0
Lithuania,LTU,2000,42.397953,15.931,100.0
Lithuania,LTU,2001,39.472786,16.84,100.0
Lithuania,LTU,2002,40.484287,13.008,100.0
Lithuania,LTU,2003,37.75549,12.874,100.0
Lithuania,LTU,2004,36.07014,10.684,100.0
Lithuania,LTU,2005,34.31974,8.325,100.0
Lithuania,LTU,2006,27.001678,5.78,100.0
Lithuania,LTU,2007,27.376596,4.25,100.0
Lithuania,LTU,2008,30.050287,5.826,100.0
Lithuania,LTU,2009,30.355717,13.785,100.0
Lithuania,LTU,2010,27.625004,17.814,100.0
Lithuania,LTU,2011,28.01616,15.39,100.0
Lithuania,LTU,2012,25.72325,13.365,100.0
Lithuania,LTU,2013,30.896107,11.77,100.0
Lithuania,LTU,2014,26.081343,10.698,100.0
Lithuania,LTU,2015,25.234379,9.12,100.0
Lithuania,LTU,2016,22.874487,7.862,100.0
Lithuania,LTU,2017,20.83133,7.073,100.0
Lithuania,LTU,2018,18.684532,6.147,100.0
Lithuania,LTU,2019,18.545279,6.255,100.0
Lithuania,LTU,2020,16.679804,8.487,100.0
Lithuania,LTU,2021,14.9818125,7.112,99.8300018310547
Lithuania,LTU,2022,13.749394,5.955,100.0
Lithuania,LTU,2023,14.655936,6.841,100.0
Luxembourg,LUX,1967,12.027446,4.623749999999999,88.5
Luxembourg,LUX,1968,11.753519,4.623749999999999,88.5
Luxembourg,LUX,1969,13.683941,4.623749999999999,88.5
Luxembourg,LUX,1970,12.969859,4.623749999999999,88.5
Luxembourg,LUX,1971,11.91687,4.623749999999999,88.5
Luxembourg,LUX,1972,12.165816,4.623749999999999,88.5
Luxembourg,LUX,1973,11.278629,4.623749999999999,88.5
Luxembourg,LUX,1974,11.475033,4.623749999999999,88.5
Luxembourg,LUX,1975,9.608764,4.623749999999999,88.5
Luxembourg,LUX,1976,12.867064,4.623749999999999,88.5
Luxembourg,LUX,1977,14.42978,4.623749999999999,88.5
Luxembourg,LUX,1978,16.966043,4.623749999999999,88.5
Luxembourg,LUX,1979,17.65021,4.623749999999999,88.5
Luxembourg,LUX,1980,11.473449,4.623749999999999,88.5
Luxembourg,LUX,1981,15.204832,4.623749999999999,88.5
Luxembourg,LUX,1982,19.032516,4.623749999999999,88.5
Luxembourg,LUX,1983,18.741884,4.623749999999999,88.5
Luxembourg,LUX,1984,16.71536,4.623749999999999,88.5
Luxembourg,LUX,1985,12.688378,4.623749999999999,88.5
Luxembourg,LUX,1986,11.509543,4.623749999999999,88.5
Luxembourg,LUX,1987,17.100004,4.623749999999999,88.5
Luxembourg,LUX,1988,15.79278,4.623749999999999,88.5
Luxembourg,LUX,1989,16.906176,4.623749999999999,88.5
Luxembourg,LUX,1990,15.199613,4.6594999999999995,88.5
Luxembourg,LUX,1991,16.26232,1.482,88.5
Luxembourg,LUX,1992,12.206776,2.029,88.5
Luxembourg,LUX,1993,14.276197,2.33,88.5
Luxembourg,LUX,1994,15.765909,3.479,88.5
Luxembourg,LUX,1995,13.180464,2.918,88.5
Luxembourg,LUX,1996,14.539685,3.286,88.5
Luxembourg,LUX,1997,16.544498,2.527,88.5
Luxembourg,LUX,1998,12.786742,2.763,88.5
Luxembourg,LUX,1999,13.943661,2.39,88.5
Luxembourg,LUX,2000,11.727476,2.345,88.5
Luxembourg,LUX,2001,13.618625,1.805,88.5
Luxembourg,LUX,2002,15.456644,2.621,88.5
Luxembourg,LUX,2003,9.510571,3.675,88.5
Luxembourg,LUX,2004,11.241056,5.113,88.5
Luxembourg,LUX,2005,8.8020525,4.488,88.5
Luxembourg,LUX,2006,11.125173,4.731,88.5
Luxembourg,LUX,2007,13.573382,4.065,88.5
Luxembourg,LUX,2008,6.837666,5.06,88.5
Luxembourg,LUX,2009,7.7967277,5.194,88.5
Luxembourg,LUX,2010,8.600737,4.423,88.5
Luxembourg,LUX,2011,8.413921,5.122,88.5
Luxembourg,LUX,2012,7.8005524,5.03,88.5
Luxembourg,LUX,2013,5.450966,6.045,88.5
Luxembourg,LUX,2014,9.845206,6.044,88.5
Luxembourg,LUX,2015,9.041553,6.796,88.5
Luxembourg,LUX,2016,5.43104,6.669,88.5
Luxembourg,LUX,2017,7.2097397,5.523,88.5
Luxembourg,LUX,2018,6.263736,5.589,88.5
Luxembourg,LUX,2019,9.076771,5.592,88.5
Luxembourg,LUX,2020,7.5884457,6.766,88.5
Luxembourg,LUX,2021,4.2032504,5.571,88.5
Luxembourg,LUX,2022,6.4092445,4.588,88.5
Luxembourg,LUX,2023,4.576669,5.184,88.5
Malaysia,MYS,2000,0.58863044,3.0,95.0
Malaysia,MYS,2001,0.37387523,3.53,95.0
Malaysia,MYS,2002,0.22566557,3.48,95.0
Malaysia,MYS,2003,0.2687021,3.61,95.0
Malaysia,MYS,2004,0.3146657,3.54,95.0
Malaysia,MYS,2005,0.16626991,3.53,95.0
Malaysia,MYS,2006,0.27455178,3.32,95.0
Malaysia,MYS,2007,0.26718184,3.23,95.0
Malaysia,MYS,2008,0.2452926,3.32,95.0
Malaysia,MYS,2009,0.15908204,3.66,95.0
Malaysia,MYS,2010,0.14973165,3.39,93.0
Malaysia,MYS,2011,0.11561866,3.05,95.0
Malaysia,MYS,2012,0.10382157,3.1,95.0
Malaysia,MYS,2013,0.07360701,3.16,95.0
Malaysia,MYS,2014,0.06836822,2.88,95.0
Malaysia,MYS,2015,0.10100761,3.1,95.0
Malaysia,MYS,2016,0.06468812,3.44,95.0
Malaysia,MYS,2017,0.07310989,3.41,95.0
Malaysia,MYS,2018,0.09357643,3.3,95.0
Malaysia,MYS,2019,0.03881151,3.26,95.0
Malaysia,MYS,2020,0.07090257,4.54,95.0
Maldives,MDV,2000,0.6338830799999999,1.97,96.0
Maldives,MDV,2001,1.6202489,3.083,97.8600006103516
Maldives,MDV,2002,0.88030416,4.148,97.8600006103516
Maldives,MDV,2003,1.7447202,5.134,97.8600006103516
Maldives,MDV,2004,0.370284,6.1,97.8600006103516
Maldives,MDV,2005,0.21627674,7.328,97.8600006103516
Maldives,MDV,2007,1.1011434,9.447,97.8600006103516
Maldives,MDV,2008,0.6338830799999999,10.242,97.8600006103516
Maldives,MDV,2010,0.16662276,10.881,97.8600006103516
Maldives,MDV,2011,0.48216644,10.06,97.8600006103516
Maldives,MDV,2012,0.43516126,9.14,97.8600006103516
Maldives,MDV,2013,0.78587574,8.3,97.8600006103516
Maldives,MDV,2014,0.13265067,7.477,99.0
Maldives,MDV,2015,0.1385145,6.604,97.8600006103516
Maldives,MDV,2016,1.1822965,5.771,98.0
Maldives,MDV,2017,0.7007667150000001,5.401,94.5055084228516
Maldives,MDV,2018,0.21923693,4.95,97.8600006103516
Maldives,MDV,2019,1.067986,4.562,98.2118606567383
Maldives,MDV,2020,0.4541732,5.434,97.8600006103516
Maldives,MDV,2021,1.1820856,5.024,97.8600006103516
Malta,MLT,1965,0.8876035,6.333,92.5
Malta,MLT,1967,0.3920438,6.333,92.5
Malta,MLT,1968,1.01198,6.333,92.5
Malta,MLT,1969,1.0277741,6.333,92.5
Malta,MLT,1970,1.3244616,6.333,92.5
Malta,MLT,1971,0.34502858,6.333,92.5
Malta,MLT,1972,0.64539162,6.333,92.5
Malta,MLT,1973,0.9457546600000002,6.333,92.5
Malta,MLT,1974,1.2461177,6.333,92.5
Malta,MLT,1975,0.8826845,6.333,92.5
Malta,MLT,1976,0.37042946,6.333,92.5
Malta,MLT,1977,0.92277263,6.333,92.5
Malta,MLT,1978,1.4751158,6.333,92.5
Malta,MLT,1979,1.177933,6.333,92.5
Malta,MLT,1980,0.8807502,6.333,92.5
Malta,MLT,1981,0.5835674000000001,6.333,92.5
Malta,MLT,1982,0.2863846,6.333,92.5
Malta,MLT,1983,0.25520134,6.333,92.5
Malta,MLT,1984,0.438190995,6.333,92.5
Malta,MLT,1985,0.62118065,6.333,92.5
Malta,MLT,1986,0.27654544,6.333,92.5
Malta,MLT,1987,0.30095237,6.333,92.5
Malta,MLT,1988,2.4989936,6.333,92.5
Malta,MLT,1989,6.2747416,6.333,92.5
Malta,MLT,1990,2.3544624,6.3315,92.5
Malta,MLT,1991,2.8758612,6.353,92.5
Malta,MLT,1992,4.586471,6.349,92.5
Malta,MLT,1993,4.1272497,6.346,92.5
Malta,MLT,1994,3.8503969,6.343,92.5
Malta,MLT,1995,4.363815,6.34,88.0
Malta,MLT,1996,2.8181362,6.337,92.5
Malta,MLT,1997,4.003035,6.333,92.5
Malta,MLT,1998,2.8564134,6.33,92.5
Malta,MLT,1999,6.618454,6.327,92.5
Malta,MLT,2000,5.220524,6.324,92.5
Malta,MLT,2001,6.797951,7.107,92.5
Malta,MLT,2002,4.1335053,6.902,92.5
Malta,MLT,2003,4.451725,7.488,92.5
Malta,MLT,2004,4.7557025,7.317,92.5
Malta,MLT,2005,3.666851,6.923,92.0
Malta,MLT,2006,5.5812645,6.798,92.5
Malta,MLT,2007,5.574835,6.472,92.5
Malta,MLT,2008,2.8265605,5.977,92.5
Malta,MLT,2009,7.9834847,6.889,92.5
Malta,MLT,2010,6.871509,6.847,92.5
Malta,MLT,2011,4.3791475,6.378,93.0
Malta,MLT,2012,4.9177775,6.197,92.5
Malta,MLT,2013,4.649118,6.106,92.5
Malta,MLT,2014,6.555344,5.725,92.5
Malta,MLT,2015,7.1889124,5.389,92.5
Malta,MLT,2016,4.946239,4.687,92.5
Malta,MLT,2017,4.508254,4.002,92.5
Malta,MLT,2018,4.483746,3.658,92.5
Malta,MLT,2019,4.3446555,3.616,92.5
Malta,MLT,2020,4.4840245,4.347,92.5
Malta,MLT,2021,6.208449,3.394,94.9400024414062
Malta,MLT,2022,4.2172546,2.921,92.5
Martinique,MTQ,1970,8.920244,6.654,93.0
Martinique,MTQ,1971,7.7271967,6.654,93.0
Martinique,MTQ,1974,10.2690735,6.654,93.0
Martinique,MTQ,1975,8.655382,6.654,93.0
Martinique,MTQ,1981,12.754949,6.654,93.0
Martinique,MTQ,1982,8.853576,6.654,93.0
Martinique,MTQ,1985,4.5782657,6.654,93.0
Martinique,MTQ,2000,7.792404,6.654,93.0
Martinique,MTQ,2001,8.950495,6.654,93.0
Martinique,MTQ,2002,7.0177717,6.654,93.0
Martinique,MTQ,2003,7.2250834,6.654,93.0
Martinique,MTQ,2004,6.722142,6.654,93.0
Martinique,MTQ,2005,5.9648914,6.654,93.0
Martinique,MTQ,2006,7.4353557,6.654,93.0
Martinique,MTQ,2007,6.840049,6.654,93.0
Martinique,MTQ,2008,12.218294,6.654,93.0
Martinique,MTQ,2009,6.6525273,6.654,93.0
Martinique,MTQ,2010,6.2074447,6.654,93.0
Martinique,MTQ,2011,7.9607487,6.654,93.0
Martinique,MTQ,2013,6.3402257,6.654,93.0
Martinique,MTQ,2014,6.6182966,6.654,93.0
Martinique,MTQ,2015,4.980147,6.654,93.0
Martinique,MTQ,2016,5.720398,6.654,93.0
Mauritius,MUS,1961,4.5751457,8.2845,92.0
Mauritius,MUS,1962,2.8678174,8.2845,92.0
Mauritius,MUS,1963,3.674238,8.2845,92.0
Mauritius,MUS,1964,3.8989947,8.2845,92.0
Mauritius,MUS,1965,5.183848,8.2845,92.0
Mauritius,MUS,1966,5.288391,8.2845,92.0
Mauritius,MUS,1967,3.35965,8.2845,92.0
Mauritius,MUS,1968,2.956564,8.2845,92.0
Mauritius,MUS,1969,1.7863331,8.2845,92.0
Mauritius,MUS,1970,2.5276423,8.2845,92.0
Mauritius,MUS,1971,5.0229745,8.2845,92.0
Mauritius,MUS,1972,2.8755708,8.2845,92.0
Mauritius,MUS,1973,7.9174204,8.2845,92.0
Mauritius,MUS,1974,5.022284,8.2845,92.0
Mauritius,MUS,1975,8.736614,8.2845,92.0
Mauritius,MUS,1976,6.9245634,8.2845,92.0
Mauritius,MUS,1977,6.4922,8.2845,92.0
Mauritius,MUS,1978,8.419885,8.2845,92.0
Mauritius,MUS,1979,7.7368493,8.2845,92.0
Mauritius,MUS,1980,3.1220264,8.2845,92.0
Mauritius,MUS,1981,1.948461,8.2845,92.0
Mauritius,MUS,1982,1.7710485,8.2845,92.0
Mauritius,MUS,1983,1.8149365,8.2845,92.0
Mauritius,MUS,1984,12.2549305,8.2845,92.0
Mauritius,MUS,1985,11.185588,8.2845,92.0
Mauritius,MUS,1986,2.5883574,8.2845,92.0
Mauritius,MUS,1987,14.246882,8.2845,92.0
Mauritius,MUS,1988,16.999327,8.2845,92.0
Mauritius,MUS,1989,14.67297,8.2845,92.0
Mauritius,MUS,1990,14.391566,8.258,80.0
Mauritius,MUS,1991,13.291854,9.507,92.0
Mauritius,MUS,1992,14.200339,9.451,92.0
Mauritius,MUS,1993,12.868471,9.512,92.0
Mauritius,MUS,1994,11.570389,9.524,92.0
Mauritius,MUS,1995,13.886237,9.59,92.0
Mauritius,MUS,1996,13.756055,9.505,92.0
Mauritius,MUS,1997,10.782084,9.39,92.0
Mauritius,MUS,1998,13.346641,9.269,92.0
Mauritius,MUS,1999,14.305553,9.28,92.0
Mauritius,MUS,2000,11.522223,9.138,84.0
Mauritius,MUS,2001,9.511008,9.14,92.0
Mauritius,MUS,2002,10.816014,8.205,92.0
Mauritius,MUS,2003,7.3734035,8.311,92.0
Mauritius,MUS,2004,7.767069,8.337,92.0
Mauritius,MUS,2005,8.081539,9.524,92.0
Mauritius,MUS,2006,9.455405,9.04,92.0
Mauritius,MUS,2007,9.883882,8.475,92.0
Mauritius,MUS,2008,6.5857887,7.17,92.0
Mauritius,MUS,2009,8.746578,7.257,92.0
Mauritius,MUS,2010,7.435051,7.654,92.0
Mauritius,MUS,2011,8.862165,7.447,89.0
Mauritius,MUS,2012,8.678196,7.472,92.0
Mauritius,MUS,2013,7.6698327,7.322,91.0
Mauritius,MUS,2014,9.424665,7.467,92.0
Mauritius,MUS,2015,8.077451,7.41,93.0
Mauritius,MUS,2016,7.5301576,6.814,93.0
Mauritius,MUS,2017,8.600713,6.752,92.0
Mauritius,MUS,2018,7.9625077,6.426,92.0
Mauritius,MUS,2019,9.006771,6.331,92.0
Mauritius,MUS,2020,10.282152,8.626,92.0
Mauritius,MUS,2021,9.577592,7.719,92.1500015258789
Mauritius,MUS,2022,8.184979,6.322,92.0
Mauritius,MUS,2023,10.222789,5.571,92.0
Mayotte,MYT,2012,1.9704382,6.654,93.0
Mayotte,MYT,2013,1.4769009,6.654,93.0
Mayotte,MYT,2014,0.49194437,6.654,93.0
Mayotte,MYT,2015,0.9334028,6.654,93.0
Mayotte,MYT,2016,2.2073195,6.654,93.0
Mexico,MEX,1955,1.5760658,3.733,93.0
Mexico,MEX,1956,2.0851576,3.733,93.0
Mexico,MEX,1957,2.076099,3.733,93.0
Mexico,MEX,1958,2.3766234,3.733,93.0
Mexico,MEX,1959,2.5739546,3.733,93.0
Mexico,MEX,1960,2.4717019,3.733,93.0
Mexico,MEX,1961,2.3620856,3.733,93.0
Mexico,MEX,1962,2.250334,3.733,93.0
Mexico,MEX,1963,2.426692,3.733,93.0
Mexico,MEX,1964,2.40779,3.733,93.0
Mexico,MEX,1965,2.2924292,3.733,93.0
Mexico,MEX,1966,2.2101488,3.733,93.0
Mexico,MEX,1967,2.609746,3.733,93.0
Mexico,MEX,1968,2.13874,3.733,93.0
Mexico,MEX,1969,1.0068545,3.733,93.0
Mexico,MEX,1970,1.6035576,3.733,93.0
Mexico,MEX,1971,0.9858097,3.733,93.0
Mexico,MEX,1972,0.98852193,3.733,93.0
Mexico,MEX,1973,0.91164595,3.733,93.0
Mexico,MEX,1974,2.915129,3.733,93.0
Mexico,MEX,1975,2.3532608,3.733,93.0
Mexico,MEX,1976,2.2166622,3.733,93.0
Mexico,MEX,1977,2.3952794,3.733,93.0
Mexico,MEX,1978,2.2942643,3.733,93.0
Mexico,MEX,1979,2.0921965,3.733,93.0
Mexico,MEX,1980,1.8438194,3.733,93.0
Mexico,MEX,1981,2.181671,3.733,93.0
Mexico,MEX,1982,2.1154985,3.733,93.0
Mexico,MEX,1983,1.9065572,3.733,93.0
Mexico,MEX,1984,1.5992674,3.733,93.0
Mexico,MEX,1985,2.4820836,3.733,93.0
Mexico,MEX,1986,2.7389734,3.733,93.0
Mexico,MEX,1987,2.6961677,3.733,93.0
Mexico,MEX,1988,2.636707,3.733,93.0
Mexico,MEX,1989,2.852803,3.733,93.0
Mexico,MEX,1990,2.8473785,3.6805000000000003,88.0
Mexico,MEX,1991,2.952029,3.145,93.0
Mexico,MEX,1992,3.1317506,3.235,93.0
Mexico,MEX,1993,3.1944146,3.365,93.0
Mexico,MEX,1994,3.4185069,4.436,93.0
Mexico,MEX,1995,3.6347322,7.095,93.0
Mexico,MEX,1996,3.6722,5.465,93.0
Mexico,MEX,1997,3.8806806,4.235,93.0
Mexico,MEX,1998,3.7574887,3.733,93.0
Mexico,MEX,1999,3.7114305,2.598,93.0
Mexico,MEX,2000,3.7928782,2.646,91.0
Mexico,MEX,2001,4.067447,2.627,93.0
Mexico,MEX,2002,4.026447,3.003,90.0
Mexico,MEX,2003,4.2225943,3.455,93.0
Mexico,MEX,2004,4.1344633,3.937,91.0
Mexico,MEX,2005,4.2507358,3.558,92.0
Mexico,MEX,2006,4.1335106,3.566,92.0
Mexico,MEX,2007,4.1149206,3.628,93.0
Mexico,MEX,2008,4.3483906,3.874,93.0
Mexico,MEX,2009,4.6199694,5.356,93.0
Mexico,MEX,2010,4.3686137,5.303,93.0
Mexico,MEX,2011,4.879701,5.175,94.0
Mexico,MEX,2012,4.643761,4.892,94.0
Mexico,MEX,2013,4.8712196,4.921,94.0
Mexico,MEX,2014,5.1747866,4.819,95.0
Mexico,MEX,2015,5.1258345,4.311,94.0
Mexico,MEX,2016,5.0594244,3.853,95.0
Mexico,MEX,2017,5.133379,3.419,95.0
Mexico,MEX,2018,5.225672,3.275,95.0
Mexico,MEX,2019,5.504666,3.477,93.0
Mexico,MEX,2020,5.9519534,4.44,95.0
Mexico,MEX,2021,6.2770996,4.019,93.0
Mexico,MEX,2022,6.048173,3.256,93.0
Moldova,MDA,1981,20.174746,2.8834999999999997,99.0
Moldova,MDA,1982,20.85955,2.8834999999999997,99.0
Moldova,MDA,1985,20.796299,2.8834999999999997,99.0
Moldova,MDA,1986,18.791058,2.8834999999999997,99.0
Moldova,MDA,1987,17.09246,2.8834999999999997,99.0
Moldova,MDA,1988,16.975037,2.8834999999999997,99.0
Moldova,MDA,1989,17.42867,2.8834999999999997,99.0
Moldova,MDA,1990,15.146944,2.83,99.0
Moldova,MDA,1991,16.870094,1.9,99.0
Moldova,MDA,1992,15.971494,3.7,99.0
Moldova,MDA,1993,16.675865,3.7,99.0
Moldova,MDA,1994,18.204243,5.8,99.0
Moldova,MDA,1995,18.434685,5.3,99.0
Moldova,MDA,1996,17.627014,7.9,99.0
Moldova,MDA,1997,17.056957,7.9,99.0
Moldova,MDA,1998,15.572654,10.0,99.0
Moldova,MDA,1999,15.462676,11.14,99.0
Moldova,MDA,2000,14.198976,8.539,97.0
Moldova,MDA,2001,16.230938,7.366,99.0
Moldova,MDA,2002,15.101787,6.845,99.0
Moldova,MDA,2003,15.8918495,6.378,99.0
Moldova,MDA,2004,15.155818,6.374,99.0
Moldova,MDA,2005,15.53848,5.633,99.0
Moldova,MDA,2006,15.924402,4.2,99.0
Moldova,MDA,2007,13.896143,2.723,99.0
Moldova,MDA,2008,15.329105,2.073,99.0
Moldova,MDA,2009,15.908755,2.987,99.0
Moldova,MDA,2010,16.348877,2.937,99.0
Moldova,MDA,2011,12.274055,2.648,99.0
Moldova,MDA,2012,13.910036,2.151,99.0
Moldova,MDA,2013,13.745367,1.873,99.0
Moldova,MDA,2014,13.774808,1.425,99.0
Moldova,MDA,2015,13.297407,1.742,99.0
Moldova,MDA,2016,13.012672,1.557,99.0
Moldova,MDA,2017,11.88747,1.586,99.0
Moldova,MDA,2018,15.433279,1.196,99.0
Moldova,MDA,2019,14.859233,1.466,99.0
Moldova,MDA,2020,15.687846,1.186,99.0
Moldova,MDA,2021,15.382643,0.785,99.5999984741211
Moldova,MDA,2022,12.202262,0.897,99.0
Moldova,MDA,2023,8.914837,1.555,99.0
Mongolia,MNG,2016,14.558424,7.235,98.0
Mongolia,MNG,2017,14.519088,6.359,98.0
Mongolia,MNG,2018,14.270091,5.377,96.8963470458984
Mongolia,MNG,2019,14.514059,9.269,98.0
Mongolia,MNG,2020,14.444915,6.594,99.0
Mongolia,MNG,2021,15.269919,7.747,98.0
Mongolia,MNG,2022,17.06429,6.211,98.0
Mongolia,MNG,2023,15.473985,5.503,98.0
Montenegro,MNE,2005,16.16043,30.31,98.0
Montenegro,MNE,2007,15.854457,19.4,98.0
Montenegro,MNE,2008,16.933714,17.15,98.0
Montenegro,MNE,2009,13.628642,19.09,98.0
Montenegro,MNE,2017,7.307476,16.082,98.0
Montenegro,MNE,2019,3.9229963,15.128,98.0
Netherlands,NLD,1950,5.8208275,4.78925,88.5
Netherlands,NLD,1951,6.2960415,4.78925,88.5
Netherlands,NLD,1952,6.490525,4.78925,88.5
Netherlands,NLD,1953,6.7085547,4.78925,88.5
Netherlands,NLD,1954,6.4186335,4.78925,88.5
Netherlands,NLD,1955,6.137309,4.78925,88.5
Netherlands,NLD,1956,6.0240107,4.78925,88.5
Netherlands,NLD,1957,6.402704,4.78925,88.5
Netherlands,NLD,1958,6.7243342,4.78925,88.5
Netherlands,NLD,1959,6.9965396,4.78925,88.5
Netherlands,NLD,1960,6.6442847,4.78925,88.5
Netherlands,NLD,1961,6.5629597,4.78925,88.5
Netherlands,NLD,1962,6.5301633,4.78925,88.5
Netherlands,NLD,1963,6.08931,4.78925,88.5
Netherlands,NLD,1964,6.484751,4.78925,88.5
Netherlands,NLD,1965,6.7848644,4.78925,88.5
Netherlands,NLD,1966,6.9749827,4.78925,88.5
Netherlands,NLD,1967,6.1556664,4.78925,88.5
Netherlands,NLD,1968,6.1365952,4.78925,88.5
Netherlands,NLD,1969,7.181813,4.78925,88.5
Netherlands,NLD,1970,7.819364,4.78925,88.5
